die	art	die	the	определённый артикль
er	pron	er	he	он
der	art	der	the	определённый артикль
in	prep	in	in	в
sie	pron	sie	she/they	она/они
und	conj	und	and	и
ein	art	ein	a	неопределённый артикль
war	verb	sein	was	был
das	art	das	the	определённый артикль
den	art	den	the	определённый артикль
es	pron	es	it	это
eine	art	eine	a	неопределённый артикль
nicht	adv	nicht	not	не
hatte	verb	haben	had	имел
mit	prep	mit	with	с
zu	prep	zu	to	к
auf	prep	auf	on	на
im	prep	im	in the	в
an	prep	an	on	на
einem	art	ein	a	неопределённый артикль
dem	art	der	the	определённый артикль
am	prep	am	on the	на
von	prep	von	of	от
sich	pron	sich	oneself	себя
aus	prep	aus	from	из
einen	art	ein	a	неопределённый артикль
einer	art	eine	a	неопределённый артикль
ist	verb	sein	is	есть
aber	conj	aber	but	но
als	conj	als	as	как
ihn	pron	ihn	him	его
man	pron	man	one	человек
über	prep	über	over	над
wie	adv	wie	how	как
sagte	verb	sagen	said	сказал
nach	prep	nach	after	после
dass	conj	dass	that	что
wurde	verb	werden	became	стал
mann	noun	mann	man	мужчина
für	prep	für	for	для
seine	pron	seine	his	его
des	art	des	of the	определённый артикль
um	prep	um	around	вокруг
später	adv	später	later	позже
sein	pron	sein	his	его
dann	adv	dann	then	потом
henry	name	henry	Henry	Генри
nur	adv	nur	only	только
noch	adv	noch	still	ещё
was	pron	was	what	что
wir	pron	wir	we	мы
jahre	noun	jahr	years	годы
waren	verb	sein	were	были
wenn	conj	wenn	if	если
etwas	pron	etwas	something	что-то
menschen	noun	mensch	people	люди
so	adv	so	so	так
ging	verb	gehen	went	пошёл
vielleicht	adv	vielleicht	perhaps	может быть
vor	prep	vor	before	перед
mehr	adv	mehr	more	больше
bundy	name	bundy	Bundy	Банди
auch	adv	auch	also	тоже
ich	pron	ich	I	я
gab	verb	geben	gave	дал
ihm	pron	ihm	him	ему
durch	prep	durch	through	через
bei	prep	bei	at	при
kam	verb	kommen	came	пришёл
zwei	num	zwei	two	два
stand	verb	stehen	stood	стоял
ihr	pron	ihr	her	её
ihre	pron	ihre	her	её
sah	verb	sehen	saw	видел
keine	pron	kein	no	нет
seiner	pron	seiner	his	его
hatten	verb	haben	had	имели
ted	name	ted	Ted	Тед
konnte	verb	können	could	мог
ohne	prep	ohne	without	без
wieder	adv	wieder	again	снова
frau	noun	frau	woman	женщина
niemand	pron	niemand	no one	никто
zum	prep	zum	to the	к
dieser	pron	dieser	this	этот
selbst	pron	selbst	self	сам
bis	prep	bis	until	до
eines	pron	eines	one	одного
oder	conj	oder	or	или
wurden	verb	werden	became	стали
jahren	noun	jahr	years	годы
drei	num	drei	three	три
hat	verb	haben	has	имеет
polizei	noun	polizei	police	полиция
junge	noun	junge	boy	мальчик
andere	pron	anderer	other	другой
werden	verb	werden	become	становиться
namen	noun	name	names	имена
weil	conj	weil	because	потому что
unter	prep	unter	under	под
sprach	verb	sprechen	spoke	говорил
lag	verb	liegen	lay	лежал
las	verb	lesen	read	читал
kein	pron	kein	no	никакой
dort	adv	dort	there	там
frauen	noun	frau	women	женщины
karen	name	karen	Karen	Карен
anderen	pron	anderer	other	другого
wusste	verb	wissen	knew	знал
nichts	pron	nichts	nothing	ничего
tag	noun	tag	day	день
welt	noun	welt	world	мир
weiter	adv	weiter	further	дальше
habe	verb	haben	have	имею
nie	adv	nie	never	никогда
blei	noun	blei	lead	свинец
seinem	pron	seinem	his	его
kinder	noun	kind	children	дети
kleinen	adj	klein	small	маленький
jahr	noun	jahr	year	год
ende	noun	ende	end	конец
einmal	adv	einmal	once	однажды
zur	prep	zur	to the	к
immer	adv	immer	always	всегда
wird	verb	werden	will	будет
heute	adv	heute	today	сегодня
ersten	adj	erste	first	первый
wort	noun	wort	word	слово
sei	verb	sein	be	будь
schrieb	verb	schreiben	wrote	писал
sind	verb	sein	are	есть
haben	verb	haben	have	имеют
fast	adv	fast	almost	почти
würde	verb	werden	would	бы
zurück	adv	zurück	back	назад
saß	verb	sitzen	sat	сидел
schon	adv	schon	already	уже
ihnen	pron	ihnen	them	им
viele	pron	viel	many	много
zodiac	name	zodiac	Zodiac	Зодиак
nacht	noun	nacht	night	ночь
haus	noun	haus	house	дом
trug	verb	tragen	wore	носил
geschichte	noun	geschichte	story	история
diesem	pron	diesem	this	этому
diese	pron	diese	these	эти
wollte	verb	wollen	wanted	хотел
mutter	noun	mutter	mother	мать
manche	pron	manche	some	некоторые
kann	verb	können	can	может
mal	adv	mal	times	раз
zwischen	prep	zwischen	between	между
alt	adj	alt	old	старый
seinen	pron	seinen	his	его
alle	pron	alle	all	все
manchmal	adv	manchmal	sometimes	иногда
maggie	name	maggie	Maggie	Мэгги
kleine	adj	klein	small	маленький
wissen	verb	wissen	know	знать
gary	name	gary	Gary	Гэри
weg	noun	weg	way	путь
leben	verb	leben	live	жить
opfer	noun	opfer	victim	жертва
männer	noun	mann	men	мужчины
vom	prep	vom	of the	от
worden	verb	werden	been	был
gewesen	verb	sein	been	был
zeit	noun	zeit	time	время
alles	pron	alles	everything	всё
blieb	verb	bleiben	remained	остался
nahm	verb	nehmen	took	взял
seit	prep	seit	since	с
etwa	adv	etwa	about	около
arbeitete	verb	arbeiten	worked	работал
namens	prep	namens	named	по имени
fuhr	verb	fahren	drove	ехал
hielt	verb	halten	held	держал
begann	verb	beginnen	began	начал
mensch	noun	mensch	person	человек
washington	name	washington	Washington	Вашингтон
gesicht	noun	gesicht	face	лицо
luft	noun	luft	air	воздух
wo	adv	wo	where	где
sollte	verb	sollen	should	должен
jemand	pron	jemand	someone	кто-то
lange	adj	lang	long	долгий
vater	noun	vater	father	отец
ab	prep	ab	from	с
hörte	verb	hören	heard	слышал
